long,lat,provincia
0.344524283919767,0.617018620735854,PUNTARENAS
0.715155531941086,0.218980717678331,PUNTARENAS
0.738856022367544,0.21333159884424,PUNTARENAS
0.734523241843722,0.176950122002115,PUNTARENAS
0.652248998725431,0.28748300833029,PUNTARENAS
0.795977778588245,0.119707943357346,PUNTARENAS
0.675306488260438,0.120153631963842,PUNTARENAS
0.520229088163008,0.386916214247096,PUNTARENAS
0.598008553327937,0.351941459436964,PUNTARENAS
0.548833192442875,0.4061869018458,PUNTARENAS
0.845131355962796,0.0802042379432504,PUNTARENAS
0.785222735775279,0.0517356697904267,PUNTARENAS
0.845131355962796,0.0802042379432504,PUNTARENAS
0.837057296241211,0,PUNTARENAS
0.88987753731805,0.161278956235742,PUNTARENAS
0.908209306504436,0.158838432266891,PUNTARENAS
0.896541742210464,0.130706659311761,PUNTARENAS
0.875307095595864,0.163125772146526,PUNTARENAS
0.890003373500413,0.160517258141774,PUNTARENAS
0.858447866931072,0.209877132369331,PUNTARENAS
0.467975993022084,0.419065520411938,PUNTARENAS
0.895708577159655,0.0608756764062848,PUNTARENAS
0.926974576846011,0.0374563685341245,PUNTARENAS
0.928226183612309,0.0551096611091874,PUNTARENAS
0.908209306504436,0.0212033140351039,PUNTARENAS
0.377740419074459,0.456710071873355,PUNTARENAS
0.375307854765153,0.5133211578226,PUNTARENAS
0.549651731865003,0.573700978328914,SANJOSE
0.542695324263976,0.575393550190413,SANJOSE
0.543104470029033,0.569716976434266,SANJOSE
0.54801471499375,0.569613603650815,SANJOSE
0.551909873157683,0.567442256481881,SANJOSE
0.551288934655263,0.5633626996021,SANJOSE
0.533287822425779,0.582291219582466,SANJOSE
0.53655947020767,0.573976527931252,SANJOSE
0.530834466174001,0.57718845740241,SANJOSE
0.538195495510875,0.567759118146421,SANJOSE
0.544741053089265,0.563500492928857,SANJOSE
0.525111228370915,0.568032333524616,SANJOSE
0.525111228370915,0.568032333524616,SANJOSE
0.525111228370915,0.568032333524616,SANJOSE
0.551288934655263,0.559242164120707,SANJOSE
0.551630188995659,0.550801350263449,SANJOSE
0.545479957202683,0.552745351411146,SANJOSE
0.547550630161633,0.551769386361373,SANJOSE
0.555825079588053,0.559957585294773,SANJOSE
0.553419380575498,0.505053002449527,SANJOSE
0.561115002154956,0.55491492012359,SANJOSE
0.503256541862437,0.535779469320439,SANJOSE
0.551288934655263,0.559242164120707,SANJOSE
0.554940724836861,0.557598536863846,SANJOSE
0.544331907324208,0.558873356706204,SANJOSE
0.552312232878926,0.55793307193975,SANJOSE
0.556201317688576,0.548839860960271,SANJOSE
0.47234192910245,0.541793060581342,SANJOSE
0.459783007107962,0.527877194318899,SANJOSE
0.46227738948765,0.544953155456067,SANJOSE
0.443214276894199,0.556798527853,SANJOSE
0.480376604980701,0.537818951350915,SANJOSE
0.465429429373968,0.521743112630835,SANJOSE
0.465071752187809,0.552372283111303,SANJOSE
0.477234883599362,0.544667120370677,SANJOSE
0.444298711485208,0.462303836249211,SANJOSE
0.447110984383204,0.487525054005795,SANJOSE
0.563775100344362,0.473342234014047,SANJOSE
0.558657989496009,0.451119753256946,SANJOSE
0.541058896136251,0.460206739638712,SANJOSE
0.541467979928308,0.547089378109334,SANJOSE
0.536122405604811,0.530443247674965,SANJOSE
0.541467979928308,0.547089378109334,SANJOSE
0.536981754249339,0.517999424669325,SANJOSE
0.536367013047205,0.499858205146142,SANJOSE
0.536315606441311,0.50708388860697,SANJOSE
0.541629760452343,0.543534910508069,SANJOSE
0.495425168420156,0.565674285475464,SANJOSE
0.497902043426529,0.541785687397146,SANJOSE
0.496521501827723,0.538747935508425,SANJOSE
0.469745477187008,0.564384645162361,SANJOSE
0.463290617098343,0.562339346097118,SANJOSE
0.481835418482151,0.549344312733274,SANJOSE
0.496955932577958,0.549168467847878,SANJOSE
0.554973105730867,0.578226075610485,SANJOSE
0.547810080138218,0.576058692917474,SANJOSE
0.549651731865003,0.577823440471504,SANJOSE
0.563581837534858,0.579549988262187,SANJOSE
0.563554073629566,0.584650379166923,SANJOSE
0.585602115907052,0.583318537563372,SANJOSE
0.568129509446188,0.583401013483071,SANJOSE
0.513670051456492,0.570330766230194,SANJOSE
0.514895567588578,0.563607200318225,SANJOSE
0.512087229976265,0.576998829479221,SANJOSE
0.513670051456492,0.570330766230194,SANJOSE
0.502737858814776,0.569263544131805,SANJOSE
0.498970334050289,0.574756640460122,SANJOSE
0.539138073898279,0.560090191456769,SANJOSE
0.537962941817544,0.557082969737784,SANJOSE
0.527563840946658,0.556648137126109,SANJOSE
0.542868383874536,0.55670908631205,SANJOSE
0.537786473691825,0.563131203849054,SANJOSE
0.56766858523722,0.58774807985981,SANJOSE
0.573237913087633,0.590223061423144,SANJOSE
0.575044085270267,0.594806736615336,SANJOSE
0.563981904254994,0.588342380736707,SANJOSE
0.583365510232874,0.599860405986047,SANJOSE
0.520100958979541,0.523057132618314,SANJOSE
0.498766256951781,0.520431204560436,SANJOSE
0.506522890952583,0.537771970458652,SANJOSE
0.521432944730584,0.523313600864567,SANJOSE
0.48966976662857,0.50353031023395,SANJOSE
0.546377822068504,0.584077345665546,SANJOSE
0.544945656958294,0.577665120792764,SANJOSE
0.54842395371831,0.581456975284197,SANJOSE
0.539422622941036,0.58267773745951,SANJOSE
0.543104470029033,0.580023094739563,SANJOSE
0.556201317688576,0.583869155102747,SANJOSE
0.570126775383217,0.609351509553868,SANJOSE
0.559476962729154,0.589985007611793,SANJOSE
0.5545637120738,0.571536152167108,SANJOSE
0.560705484551882,0.577073709907662,SANJOSE
0.553949652574696,0.57541355782592,SANJOSE
0.572585275394233,0.57733555057456,SANJOSE
0.433779971732254,0.563699494799793,SANJOSE
0.432433360352527,0.551252522444121,SANJOSE
0.409393533123346,0.551808697660026,SANJOSE
0.433779971732254,0.563699494799793,SANJOSE
0.433779971732254,0.563699494799793,SANJOSE
0.575044085270267,0.430260866961969,SANJOSE
0.579861866514675,0.491553517312681,SANJOSE
0.598008553327937,0.433887176795174,SANJOSE
0.55841818496134,0.565755723962211,SANJOSE
0.564391514817572,0.571327591092541,SANJOSE
0.564391514817572,0.565145824539854,SANJOSE
0.562303520404317,0.560821952199832,SANJOSE
0.664560462519394,0.362520015045742,SANJOSE
0.675260504292296,0.364705812173653,SANJOSE
0.671598984349245,0.348875696858534,SANJOSE
0.690143692773546,0.399128652653219,SANJOSE
0.709959932284578,0.329227865330532,SANJOSE
0.682723665137927,0.312366689865643,SANJOSE
0.703754265640522,0.285135853327136,SANJOSE
0.6997993035288,0.334631371913192,SANJOSE
0.633350145576133,0.321740934021635,SANJOSE
0.633879085155769,0.382202896987058,SANJOSE
0.660910748433393,0.414013444241832,SANJOSE
0.707983892101033,0.299584478461706,SANJOSE
0.558248533865934,0.480396629884234,SANJOSE
0.543922730572648,0.49867901439127,SANJOSE
0.537996314279599,0.472682278451747,SANJOSE
0.546377822068504,0.477045499141598,SANJOSE
0.560295966948803,0.498339551508843,SANJOSE
0.551288934655263,0.493386698390378,SANJOSE
